x1,y1,z1
-0.17571294,-0.24997856,0.4478909
-0.17573538,-0.25054553,0.44785923
-0.17573465,-0.25110462,0.44786024
-0.17583458,-0.25169662,0.447719
-0.17595093,-0.25229287,0.44755456
-0.17600146,-0.2528671,0.44748315
-0.17599413,-0.25342283,0.44749355
-0.1759499,-0.25396731,0.44755602
-0.1759708,-0.25453186,0.4475265
-0.17590465,-0.2550704,0.44762
-0.17583276,-0.2556079,0.44772157
-0.17575152,-0.25614345,0.44783637
-0.1757041,-0.2566893,0.4479034
-0.17563488,-0.25722963,0.44800124
-0.17565429,-0.25779474,0.44797382
-0.17566289,-0.25835675,0.44796163
-0.17563882,-0.25891012,0.44799566
-0.17557684,-0.25945398,0.4480833
-0.17552993,-0.26000226,0.44814956
-0.17550161,-0.2605556,0.4481896
-0.17540443,-0.26109254,0.44832695
-0.17529106,-0.2616266,0.4484872
-0.17521119,-0.2621696,0.44860002
-0.17513877,-0.26271504,0.44870242
-0.17507842,-0.26326388,0.4487877
-0.17508115,-0.2638271,0.44878387
-0.17507333,-0.264388,0.44879493
-0.17505771,-0.26494735,0.44881698
-0.17501892,-0.26550218,0.4488718
-0.17501552,-0.26606438,0.4488766
-0.17498837,-0.26662207,0.44891497
-0.17493078,-0.26717427,0.44899637
-0.17487131,-0.26772672,0.44908038
-0.17484565,-0.26828575,0.44911665
-0.17478077,-0.2688383,0.44920838
-0.17476381,-0.2693995,0.44923234
-0.17481676,-0.26997226,0.4491575
-0.17488289,-0.27054662,0.44906402
-0.17494398,-0.2711195,0.4489777
-0.17495953,-0.27168506,0.4489557
-0.1750134,-0.27225596,0.44887966
-0.17501967,-0.27281973,0.44887072
-0.17500772,-0.273381,0.44888762
-0.17497376,-0.27393958,0.44893563
-0.1749682,-0.274502,0.44894347
-0.1749288,-0.27506047,0.44899914
-0.17492922,-0.27562386,0.44899857
-0.17495394,-0.27618983,0.44896364
-0.17498308,-0.27675608,0.44892243
-0.17499916,-0.2773207,0.44889972
-0.17498432,-0.2778823,0.4489207
-0.17500365,-0.27844706,0.4488934
-0.17497572,-0.27900767,0.44893283
-0.17494503,-0.27956837,0.44897622
-0.17489079,-0.2801276,0.44905287
-0.17486711,-0.2806895,0.44908634
-0.17480169,-0.28124896,0.4491788
-0.1747831,-0.28181183,0.4492051
-0.17477602,-0.2823755,0.44921508
-0.1747929,-0.28294042,0.4491912
-0.1748022,-0.2835048,0.44917807
-0.17479971,-0.28406867,0.44918162
-0.1748253,-0.28463352,0.44914547
-0.17481652,-0.2851971,0.44915783
-0.17481458,-0.28576094,0.4491606
-0.17480348,-0.28632462,0.44917628
-0.17481911,-0.28688878,0.4491542
-0.17481051,-0.28745258,0.44916633
-0.17482772,-0.28801656,0.449142
-0.17483759,-0.2885804,0.44912803
-0.17486165,-0.28914404,0.44909406
-0.17487939,-0.2897075,0.44906896
-0.17492338,-0.2902704,0.44900686
-0.17496677,-0.29083285,0.44894552
-0.17497371,-0.2913958,0.4489357
-0.17496502,-0.29195917,0.44894797
-0.17493582,-0.29252335,0.44898927
-0.1748833,-0.29308876,0.44906348
-0.17484668,-0.293654,0.44911525
-0.17483869,-0.29421812,0.44912648
-0.17479756,-0.2947842,0.44918466
-0.17472106,-0.29535276,0.44929278
-0.17466763,-0.2959206,0.4493683
-0.17469537,-0.29648328,0.44932905
-0.17476642,-0.29704243,0.44922864
-0.174818,-0.29760244,0.44915578
-0.1748481,-0.29816374,0.44911322
-0.17484908,-0.2987274,0.44911182
-0.17477602,-0.29929805,0.44921508
-0.17470829,-0.2998689,0.44931084
-0.17465732,-0.30043867,0.44938287
-0.17458946,-0.3010108,0.44947878
-0.17444633,-0.30159223,0.44968104
-0.17431867,-0.30217326,0.44986144
-0.17423078,-0.3027506,0.4499857
-0.1741539,-0.30332732,0.45009434
-0.17407292,-0.30390543,0.4502088
-0.17399526,-0.30448383,0.45031855
-0.17395368,-0.3050578,0.45037735
-0.17390014,-0.30563396,0.45045295
-0.17387022,-0.30620703,0.45049527
-0.1738482,-0.30677912,0.4505264
-0.17382802,-0.3073511,0.4505549
-0.17377944,-0.30792814,0.4506236
-0.17374049,-0.30850396,0.4506786
-0.17378545,-0.3090651,0.4506151
-0.17380953,-0.30962968,0.45058104
-0.17382473,-0.31019568,0.4505596
-0.17384608,-0.31076035,0.4505294
-0.173914,-0.3113155,0.45043337
-0.17393827,-0.31187892,0.4503991
-0.17398998,-0.31243634,0.45032606
-0.17404982,-0.31299153,0.45024145
-0.1740989,-0.31354848,0.4501721
-0.17408523,-0.31411895,0.45019138
-0.17406031,-0.31469217,0.45022663
-0.17410736,-0.31524882,0.45016012
-0.17412473,-0.31581208,0.45013553
-0.17415118,-0.31637293,0.45009822
-0.17417486,-0.31693423,0.4500647
-0.17421214,-0.31749183,0.45001197
-0.17418449,-0.31806588,0.4500511
-0.1741641,-0.31863827,0.45007995
-0.1741337,-0.31921354,0.4501229
-0.17410375,-0.31978902,0.4501652
-0.17403397,-0.32037586,0.4502638
-0.17397758,-0.32095963,0.45034352
-0.173986,-0.32152525,0.45033166
-0.17395392,-0.32210264,0.450377
-0.17391708,-0.32268178,0.45042902
-0.1739055,-0.32325366,0.45044538
-0.17392696,-0.32381546,0.45041507
-0.17393206,-0.32438216,0.4504079
-0.17394967,-0.32494482,0.45038298
-0.1739772,-0.32550412,0.45034412
-0.17399636,-0.32606587,0.45031703
-0.17397535,-0.3266408,0.45034668
-0.1739754,-0.32720888,0.45034662
-0.17399889,-0.32776886,0.4503134
-0.17401072,-0.3283327,0.45029673
-0.17401655,-0.3288985,0.45028847
-0.17405319,-0.32945323,0.45023665
-0.17408404,-0.3300097,0.45019308
-0.17409973,-0.33057144,0.4501709
-0.17409009,-0.3311425,0.4501845
-0.17410384,-0.3317048,0.4501651
-0.17409171,-0.33227685,0.45018226
-0.1740479,-0.3328613,0.45024416
-0.17404246,-0.33343115,0.45025185
-0.17404094,-0.33399945,0.45025396
-0.17404583,-0.33456522,0.45024705
-0.17404006,-0.3351353,0.45025524
-0.17408432,-0.33568478,0.45019263
-0.17410032,-0.3362456,0.45017007
-0.17408939,-0.33681765,0.45018554
-0.17404543,-0.33740392,0.45024765
-0.17404218,-0.33797306,0.45025223
-0.1740087,-0.3385554,0.45029956
-0.17395832,-0.3391456,0.45037073
-0.17392816,-0.3397272,0.45041338
-0.17386813,-0.34032264,0.45049822
-0.17381482,-0.34091562,0.45057356
-0.1737701,-0.34150514,0.45063677
-0.17377952,-0.3420698,0.45062342
-0.17377634,-0.3426403,0.45062792
-0.17377113,-0.34321186,0.4506353
-0.17376843,-0.34378222,0.45063913
