x1,y1,z1
-0.22309159,-0.38860446,0.45008343
-0.22424546,-0.38818872,0.44845268
-0.22536972,-0.38778433,0.44686374
-0.22635578,-0.38747582,0.44547012
-0.22721888,-0.3872534,0.4442503
-0.22805926,-0.38704023,0.4430626
-0.22887817,-0.38683563,0.44190523
-0.2296712,-0.38664353,0.44078442
-0.23053661,-0.38638568,0.43956134
-0.23144819,-0.38608208,0.43827292
-0.23222668,-0.38587716,0.4371727
-0.2330068,-0.3856632,0.43607014
-0.23395503,-0.3853038,0.43473002
-0.23497422,-0.38487646,0.43328956
-0.23605904,-0.3843846,0.43175638
-0.23736043,-0.38370138,0.4299171
-0.23890215,-0.3828036,0.42773816
-0.24031755,-0.38199708,0.42573777
-0.24176499,-0.38114938,0.42369208
-0.24312063,-0.3803657,0.42177615
-0.24416919,-0.37983233,0.4202942
-0.24500364,-0.37947348,0.4191149
-0.24584994,-0.37909606,0.4179188
-0.24663381,-0.3787648,0.41681093
-0.24732652,-0.37850592,0.41583192
-0.24807705,-0.37818897,0.41477114
-0.24883987,-0.37785372,0.41369307
-0.24946962,-0.37762982,0.41280305
-0.250117,-0.3773838,0.4118881
-0.25077277,-0.3771238,0.41096127
-0.25132737,-0.37694922,0.41017747
-0.25180924,-0.37683555,0.40949643
-0.25236392,-0.3766502,0.4087125
-0.2528679,-0.3765062,0.4080002
-0.25338528,-0.37634477,0.407269
-0.25395733,-0.3761272,0.40646052
-0.25451463,-0.37591776,0.40567285
-0.2548765,-0.37588713,0.4051614
-0.25512624,-0.37595925,0.4048085
-0.2554467,-0.37596142,0.40435556
-0.25573087,-0.37599528,0.40395394
-0.25602645,-0.37601522,0.40353617
-0.25628552,-0.37606767,0.40317008
-0.25651562,-0.3761457,0.40284485
-0.25675616,-0.3762112,0.4025049
-0.25696075,-0.3763097,0.40221575
-0.25715995,-0.37641147,0.4019342
-0.2573097,-0.37656036,0.40172258
-0.25751778,-0.37664956,0.40142846
-0.2577408,-0.37672174,0.40111333
-0.25797048,-0.37678495,0.40078866
-0.2582536,-0.3767918,0.40038854
-0.25857818,-0.37675366,0.3999298
-0.258926,-0.3766885,0.39943823
-0.25927347,-0.3766203,0.39894712
-0.25960782,-0.37656215,0.3984746
-0.2598708,-0.37657472,0.39810288
-0.26006097,-0.37666065,0.39783418
-0.2602959,-0.37669775,0.39750212
-0.26051748,-0.3767466,0.39718896
-0.26074052,-0.3767917,0.39687374
-0.26109236,-0.37669775,0.3963765
-0.2615497,-0.3764877,0.39573008
-0.2620258,-0.37625304,0.3950572
-0.26240158,-0.37612173,0.39452618
-0.26282102,-0.3759394,0.39393336
-0.263287,-0.37570232,0.39327475
-0.26363465,-0.37558988,0.39278346
-0.26390094,-0.37556323,0.3924071
-0.2641038,-0.3756038,0.3921204
-0.2642689,-0.37568417,0.391887
-0.26444224,-0.3757538,0.39164206
-0.2646303,-0.37580517,0.39137623
-0.2648555,-0.37581304,0.39105797
-0.26507583,-0.37582418,0.3907466
-0.2654266,-0.37568554,0.39025086
-0.26579282,-0.3755258,0.38973323
-0.26605687,-0.37547913,0.3893601
-0.26627186,-0.37548608,0.38905627
-0.26655784,-0.37540913,0.38865206
-0.2669165,-0.3752453,0.38814518
-0.2672881,-0.37506285,0.38761997
-0.26767248,-0.3748618,0.3870767
-0.26825935,-0.37441978,0.38624728
-0.26882127,-0.37400132,0.38545313
-0.26929837,-0.37367743,0.38477886
-0.26965222,-0.37349498,0.38427868
-0.27011803,-0.3731757,0.38362038
-0.2704985,-0.37295383,0.3830826
-0.27089998,-0.37270308,0.38251525
-0.2714313,-0.37229162,0.38176432
-0.27194396,-0.37189758,0.38103977
-0.2724227,-0.37153962,0.38036314
-0.27290294,-0.37117508,0.37968442
-0.27339348,-0.3707932,0.37899113
-0.27310178,-0.3713693,0.3794034
-0.2798706,-0.36322236,0.36983693
-0.012164967,-0.08932471,0.75033754
-0.0073269494,-0.087255165,0.75720924
-0.005182936,-0.087219454,0.7602545
-0.006635257,-0.089837804,0.7581917
-0.0075282315,-0.09203499,0.7569234
-0.008175034,-0.09404552,0.75600463
-0.008979244,-0.09616246,0.75486237
-0.0093559055,-0.09796695,0.7543275
-0.00962421,-0.099691056,0.7539463
-0.009686271,-0.10126765,0.75385815
-0.009745499,-0.10284169,0.7537741
-0.009868116,-0.10445898,0.7535998
-0.010087761,-0.106141746,0.7532879
-0.010324908,-0.10783424,0.75295115
-0.0104792295,-0.109468296,0.7527319
-0.010647537,-0.11111022,0.7524928
-0.010810181,-0.112746686,0.7522618
-0.011078485,-0.11445149,0.75188065
-0.011310475,-0.11612977,0.7515513
-0.011557292,-0.11781539,0.7512006
-0.011779847,-0.11948286,0.7508846
-0.012007247,-0.12115121,0.75056154
-0.012227282,-0.12281259,0.750249
-0.012462163,-0.12448119,0.74991536
-0.0127025135,-0.12615088,0.74957407
-0.012929894,-0.12781006,0.749251
-0.013175539,-0.1294783,0.7489022
-0.013456227,-0.13116552,0.7485035
-0.013791574,-0.13288316,0.74802715
-0.014082753,-0.13457084,0.7476136
-0.014344768,-0.13623819,0.7472415
-0.014576211,-0.13788483,0.7469127
-0.014844633,-0.13955086,0.7465315
-0.015091371,-0.14120162,0.746181
-0.015332405,-0.14284658,0.74583864
-0.015576761,-0.14449106,0.7454915
-0.015837526,-0.14614242,0.7451212
-0.016139409,-0.14781433,0.74469244
-0.016445298,-0.14948544,0.74425787
-0.016798187,-0.15117948,0.7437567
-0.017193543,-0.15289325,0.7431951
-0.017606499,-0.15461262,0.74260867
-0.01794208,-0.15628628,0.74213195
-0.018256076,-0.15794511,0.7416859
-0.018547313,-0.1595888,0.7412723
-0.018772213,-0.16119489,0.7409529
-0.01899676,-0.16279857,0.74063396
-0.019291358,-0.16443595,0.74021554
-0.019588396,-0.1660716,0.7397936
-0.019917961,-0.16772065,0.7393255
-0.020246862,-0.16936609,0.7388583
-0.020594982,-0.1710177,0.7383639
-0.020861236,-0.17262593,0.73798573
-0.021105865,-0.17422107,0.73763824
-0.021434257,-0.17585376,0.7371718
-0.021756126,-0.17748012,0.73671466
-0.022067659,-0.17909843,0.73627216
-0.022370696,-0.18070969,0.7358417
-0.022702038,-0.1823309,0.7353712
-0.022979895,-0.18392459,0.7349765
-0.02326912,-0.1855206,0.7345656
-0.023534339,-0.18710308,0.7341889
-0.023780648,-0.18867463,0.73383904
-0.023972787,-0.1902203,0.73356616
